GRPCOL|HUM|TEMP|PWRA
4/25/2019 13:00|34|35.1|1657.4
4/25/2019 13:05|34|35.2|1653
4/25/2019 13:10|33|35.3|1506.6
4/25/2019 13:15|33|35.4|1485.6
4/25/2019 13:20|33|35.5|1505.8
4/25/2019 13:25|33|35.6|1501.4
4/25/2019 13:30|33|35.7|1443.2
4/25/2019 13:35|33|35.8|1365.8
4/25/2019 13:40|32|35.9|1345
4/25/2019 13:45|32|36|1367
4/25/2019 13:50|31|36|1434.2
4/25/2019 13:55|31|36.1|1435.8
4/25/2019 14:00|30|36.2|1431.8
4/25/2019 14:05|30|36.3|1424.8
4/25/2019 14:10|30|36.4|1421.4
4/25/2019 14:15|30|36.5|1425.6
4/25/2019 14:20|29|36.6|1423.8
4/25/2019 14:25|29|36.7|1391.4
4/25/2019 14:30|29|36.7|1488.4
4/25/2019 14:35|29|36.8|1509.6
4/25/2019 14:40|29|36.9|1504.6
4/25/2019 14:45|29|37|1492.8
4/25/2019 14:50|29|37.1|1404
4/25/2019 14:55|28|37.2|1407.6
4/25/2019 15:00|28|37.3|1403.8
4/25/2019 15:05|28|37.3|1400.2
4/25/2019 15:10|28|37.3|1404.2
4/25/2019 15:15|28|37.4|1467.4
4/25/2019 15:20|28|37.5|1469
4/25/2019 15:25|28|37.5|1675.2
4/25/2019 15:30|28|37.6|2382
4/25/2019 15:35|28|37.7|1877.8
4/25/2019 15:40|27|37.7|1419
4/25/2019 15:45|27|37.8|1433
4/25/2019 15:50|27|37.9|1393.2
4/25/2019 15:55|27|37.9|1391.8
4/25/2019 16:00|27|38|1407.6
4/25/2019 16:05|27|38|1430.8
4/25/2019 16:10|27|38.1|1410
4/25/2019 16:15|26|38.1|1418.6
4/25/2019 16:20|26|38.2|1439
4/25/2019 16:25|26|38.2|1451.2
4/25/2019 16:30|26|38.2|1555.6
4/25/2019 16:35|26|38.3|1673.6
4/25/2019 16:40|26|38.3|1650.8
4/25/2019 16:45|26|38.4|1656.4
4/25/2019 16:50|26|38.4|1647.4
4/25/2019 16:55|26|38.4|1603.2
4/25/2019 17:00|26|38.4|1450.6
4/25/2019 17:05|26|38.4|1437.2
4/25/2019 17:10|26|38.5|1399.2
4/25/2019 17:15|26|38.5|1424.6
4/25/2019 17:20|26|38.2|1445.4
4/25/2019 17:25|26|37.9|1495.4
4/25/2019 17:30|27|38.1|1441.4
4/25/2019 17:35|27|38.2|1432.4
4/25/2019 17:40|27|38.4|1622.2
4/25/2019 17:45|26|38.4|1521
4/25/2019 17:50|26|38.4|1402.8
4/25/2019 17:55|27|38.5|1376.4
4/25/2019 18:00|27|38.5|1379.4
4/25/2019 18:05|27|38.5|1413.4
4/25/2019 18:10|27|38.5|1398.2
4/25/2019 18:15|27|38.5|1394.4
4/25/2019 18:20|27|38.5|1389.2
4/25/2019 18:25|27|38.5|1402.8
4/25/2019 18:30|27|38.5|1406.4
4/25/2019 18:35|27|38.5|1485.4
4/25/2019 18:40|27|38.4|1485.4
4/25/2019 18:45|27|38.4|1477.2
4/25/2019 18:50|27|38.4|1476.8
4/25/2019 18:55|27|38.4|998.6
4/25/2019 19:00|27|38.4|956.6
4/25/2019 19:05|27|38.4|914.2
4/25/2019 19:10|28|38.4|913.6
4/25/2019 19:15|28|38.3|776.2
4/25/2019 19:20|28|38.3|355.4
4/25/2019 19:25|28|38.3|1406.4
4/25/2019 19:30|28|38.3|1533.8
4/25/2019 19:35|28|38.3|1571
4/25/2019 19:40|28|38.2|1562
4/25/2019 19:45|28|38|1590.6
4/25/2019 19:50|28|37.9|1542.4
4/25/2019 19:55|29|38|1543.2
4/25/2019 20:00|29|38|1545.6
4/25/2019 20:05|29|38|1636.6
4/25/2019 20:10|29|38|1543.4
4/25/2019 20:15|29|38|1538.4
4/25/2019 20:20|29|38|1555.8
4/25/2019 20:25|29|38|1545.4
4/25/2019 20:30|29|38|1553.6
4/25/2019 20:35|29|37.9|1542
4/25/2019 20:40|29|37.9|1545.6
4/25/2019 20:45|30|37.9|1681.8
4/25/2019 20:50|30|37.9|1706.8
4/25/2019 20:55|30|37.8|1700.6
4/25/2019 21:00|30|37.8|1646.2
4/25/2019 21:05|30|37.8|1550.8
4/25/2019 21:10|30|37.7|1532.2
4/25/2019 21:15|30|37.7|1539.6
4/25/2019 21:20|30|37.7|1549.2
4/25/2019 21:25|30|37.6|1550.4
4/25/2019 21:30|30|37.6|1565.6
4/25/2019 21:35|30|37.6|1576
4/25/2019 21:40|30|37.5|1559.4
4/25/2019 21:45|30|37.5|1502.6
4/25/2019 21:50|30|37.5|1506.8
4/25/2019 21:55|30|37.5|1509
4/25/2019 22:00|30|37.4|1501.4
4/25/2019 22:05|30|37.4|1494.4
4/25/2019 22:10|31|37.3|1515
4/25/2019 22:15|31|37.3|1711.6
4/25/2019 22:20|31|37.3|1647.6
4/25/2019 22:25|31|37.3|1730
4/25/2019 22:30|31|37.3|1705.8
4/25/2019 22:35|31|37.3|1705.6
4/25/2019 22:40|31|37.3|1727
4/25/2019 22:45|31|37.2|1772.2
4/25/2019 22:50|32|37.2|1768
4/25/2019 22:55|32|37.1|1774.8
4/25/2019 23:00|32|37.1|1941.2
4/25/2019 23:05|32|37.1|2004
4/25/2019 23:10|32|37|1986
4/25/2019 23:15|32|37|1996.6
4/25/2019 23:20|32|37|2032.8
4/25/2019 23:25|32|36.9|1990.6
4/25/2019 23:30|33|36.9|2008
4/25/2019 23:35|33|36.9|1973.2
4/25/2019 23:40|33|36.8|2265.4
4/25/2019 23:45|33|36.8|4173.6
4/25/2019 23:50|34|36.5|4151.6
4/25/2019 23:55|34|36.4|3272.8
4/26/2019 0:00|35|36.3|1728.2
4/26/2019 0:05|35|36.2|1743.8
4/26/2019 0:10|36|36.2|1898.8
4/26/2019 0:15|36|35.8|1863.4
4/26/2019 0:20|36|35.1|1866
4/26/2019 0:25|35|34.5|1906.4
4/26/2019 0:30|35|34.1|3922.4
4/26/2019 0:35|34|33.8|8267
4/26/2019 0:40|34|33.6|8496
4/26/2019 0:45|33|33.4|8610
4/26/2019 0:50|33|33.1|8723.4
4/26/2019 0:55|33|32.8|8742.4
4/26/2019 1:00|33|32.6|8638.6
4/26/2019 1:05|33|32.5|8534.6
4/26/2019 1:10|33|32.4|8538.4
4/26/2019 1:15|33|32.2|8573.8
4/26/2019 1:20|33|32.1|8562.6
4/26/2019 1:25|33|32|8689
4/26/2019 1:30|33|31.7|8611.8
4/26/2019 1:35|33|31.7|8604.4
4/26/2019 1:40|33|31.7|8689.8
4/26/2019 1:45|33|31.5|8590.8
4/26/2019 1:50|33|31.4|8663.6
4/26/2019 1:55|33|31.3|8732.4
4/26/2019 2:00|33|31.2|8592.2
4/26/2019 2:05|33|31.2|8554.8
4/26/2019 2:10|33|31.1|8599.2
4/26/2019 2:15|34|31|8708.8
4/26/2019 2:20|34|31|8806.6
4/26/2019 2:25|34|30.9|8745.6
4/26/2019 2:30|34|30.8|8759.8
4/26/2019 2:35|34|30.7|8769.8
4/26/2019 2:40|34|30.7|8773
4/26/2019 2:45|34|30.6|8727.4
4/26/2019 2:50|34|30.5|8734.6
4/26/2019 2:55|34|30.4|8774.4
4/26/2019 3:00|34|30.3|8744.6
4/26/2019 3:05|34|30.3|8741.2
4/26/2019 3:10|34|30.2|8731
4/26/2019 3:15|34|30.1|8657
4/26/2019 3:20|34|29.8|8246.6
4/26/2019 3:25|34|29.7|8252.6
4/26/2019 3:30|34|29.7|8175
4/26/2019 3:35|34|29.6|8082
4/26/2019 3:40|34|29.5|7852
4/26/2019 3:45|34|29.5|7729.4
4/26/2019 3:50|34|29.4|8790.8
4/26/2019 3:55|35|29.4|8801.4
4/26/2019 4:00|34|29.7|8828.2
4/26/2019 4:05|34|30.4|8825.4
4/26/2019 4:10|35|30.8|8725.6
4/26/2019 4:15|35|31.1|8540.8
4/26/2019 4:20|36|31.3|1725.2
4/26/2019 4:25|36|31.5|1905.6
4/26/2019 4:30|37|31.6|1917.4
4/26/2019 4:35|37|31.7|1907.8
4/26/2019 4:40|38|31.7|1916.2
4/26/2019 4:45|38|31.7|1912.8
4/26/2019 4:50|38|31.8|1904.8
4/26/2019 4:55|39|31.9|1900
4/26/2019 5:00|39|31.9|1916.6
4/26/2019 5:05|39|32|1902.2
4/26/2019 5:10|40|32|1894.6
4/26/2019 5:15|40|32|1903
4/26/2019 5:20|40|32.1|1900.4
4/26/2019 5:25|40|32.1|1896.2
4/26/2019 5:30|41|32.1|1887.2
4/26/2019 5:35|41|32.1|1881.2
4/26/2019 5:40|41|32.2|1890
4/26/2019 5:45|41|32.2|1894.4
4/26/2019 5:50|42|32.2|1893.6
4/26/2019 5:55|42|32.2|1883.8
4/26/2019 6:00|42|32.2|1876.4
4/26/2019 6:05|42|32.2|1878.8
4/26/2019 6:10|43|32.2|1878
4/26/2019 6:15|43|32.2|1875.2
4/26/2019 6:20|43|32.2|1878.6
4/26/2019 6:25|43|32.2|1882.2
4/26/2019 6:30|43|32.2|1873.4
4/26/2019 6:35|43|32.2|1858.8
4/26/2019 6:40|44|32.2|1869.4
4/26/2019 6:45|44|32.2|1863.6
4/26/2019 6:50|44|32.2|1856.8
4/26/2019 6:55|44|32.2|1842
4/26/2019 7:00|44|32.2|1787.2
4/26/2019 7:05|44|32.2|1786.4
4/26/2019 7:10|45|32.2|1781.4
4/26/2019 7:15|45|32.2|1789.8
4/26/2019 7:20|45|32.2|1793.6
4/26/2019 7:25|45|32.2|1809.8
4/26/2019 7:30|45|32.2|1827
4/26/2019 7:35|45|32.2|1839
4/26/2019 7:40|45|32.2|1699.4
4/26/2019 7:45|45|32.2|1640.4
4/26/2019 7:50|45|32.3|1656.4
4/26/2019 7:55|45|32.3|1655.6
4/26/2019 8:00|45|32.3|1670.4
4/26/2019 8:05|45|32.3|1683.4
4/26/2019 8:10|45|32.3|1667.4
4/26/2019 8:15|45|32.3|1696.4
4/26/2019 8:20|45|32.3|1692.8
4/26/2019 8:25|45|32.3|1700.8
4/26/2019 8:30|45|32.3|1673.2
4/26/2019 8:35|44|32.3|1673.6
4/26/2019 8:40|44|32.3|1672
4/26/2019 8:45|44|32.3|1686.8
4/26/2019 8:50|43|32.4|1696.4
4/26/2019 8:55|42|32.4|1662.2
4/26/2019 9:00|41|32.4|1685.6
4/26/2019 9:05|40|32.4|1710.4
4/26/2019 9:10|40|32.5|1701.2
4/26/2019 9:15|39|32.5|1702.8
4/26/2019 9:20|39|32.5|1678.4
4/26/2019 9:25|39|32.5|1668.6
4/26/2019 9:30|39|32.6|1697.4
4/26/2019 9:35|39|32.6|1660.4
4/26/2019 9:40|39|32.6|1661.4
4/26/2019 9:45|38|32.7|1660.8
4/26/2019 9:50|38|32.7|1643.4
4/26/2019 9:55|38|32.8|1640.6
4/26/2019 10:00|38|32.8|1640.2
4/26/2019 10:05|38|32.9|1640.8
4/26/2019 10:10|38|32.9|1657.6
4/26/2019 10:15|38|33|1533.6
4/26/2019 10:20|38|33|1411.2
4/26/2019 10:25|38|33.1|1429.4
4/26/2019 10:30|38|33.1|1419.6
4/26/2019 10:35|38|33.2|1413.8
4/26/2019 10:40|38|33.2|1383.8
4/26/2019 10:45|38|33.3|1380.2
4/26/2019 10:50|38|33.4|1386
4/26/2019 10:55|38|33.4|1413
4/26/2019 11:00|37|33.5|1362.6
4/26/2019 11:05|37|33.6|1350.6
4/26/2019 11:10|37|33.6|1389.6
4/26/2019 11:15|37|33.7|1485.8
4/26/2019 11:20|37|33.7|1479.4
4/26/2019 11:25|37|33.8|1608
4/26/2019 11:30|37|33.9|1663.2
4/26/2019 11:35|37|34|1506
4/26/2019 11:40|37|34.1|1246.6
4/26/2019 11:45|37|34.1|1148.6
4/26/2019 11:50|37|34.2|1085.4
4/26/2019 11:55|37|34.2|1098.8
4/26/2019 12:00|37|34.3|1100.8
4/26/2019 12:05|37|34.4|814.2
4/26/2019 12:10|37|34.5|796.8
4/26/2019 12:15|36|34.6|1736.6
4/26/2019 12:20|36|34.7|1523
4/26/2019 12:25|36|34.8|1456.8
4/26/2019 12:30|35|34.9|1498
4/26/2019 12:35|35|35|1517.2
4/26/2019 12:40|34|35.1|1518.2
4/26/2019 12:45|34|35.2|1452.4
4/26/2019 12:50|34|35.3|1436.8
4/26/2019 12:55|34|35.4|1480
4/26/2019 13:00|33|35.4|1529.6
4/26/2019 13:05|33|35.5|1643.4
4/26/2019 13:10|33|35.6|1654.2
4/26/2019 13:15|32|35.7|1667.4
4/26/2019 13:20|32|35.8|1510.4
4/26/2019 13:25|32|35.9|1490.2
4/26/2019 13:30|32|36|1510.6
4/26/2019 13:35|32|36.1|1522.2
4/26/2019 13:40|32|36.2|1438.2
4/26/2019 13:45|32|36.3|1401.6
4/26/2019 13:50|32|36.4|1435.4
4/26/2019 13:55|31|36.5|1434.6
4/26/2019 14:00|31|36.6|1408.8
4/26/2019 14:05|31|36.6|1392.4
4/26/2019 14:10|30|36.7|1397.2
4/26/2019 14:15|31|36.5|1395.8
4/26/2019 14:20|31|36.5|1394.6
4/26/2019 14:25|31|36.5|1389.8
4/26/2019 14:30|31|36.5|1496
4/26/2019 14:35|31|36.6|1684.6
4/26/2019 14:40|30|36.7|1691.2
4/26/2019 14:45|30|36.7|1684.6
4/26/2019 14:50|30|36.8|1673.4
4/26/2019 14:55|29|36.9|1667.6
4/26/2019 15:00|29|37|1656
4/26/2019 15:05|28|37|1675.2
4/26/2019 15:10|28|37.1|1706.8
4/26/2019 15:15|28|37.2|1706.4
4/26/2019 15:20|27|37.3|1713.2
4/26/2019 15:25|27|37.3|1710.4
4/26/2019 15:30|27|37.3|1655.6
4/26/2019 15:35|28|37.5|1643.2
4/26/2019 15:40|28|37.7|1642.6
4/26/2019 15:45|28|37.9|1633.6
4/26/2019 15:50|28|38|1525.4
4/26/2019 15:55|27|38|1412.6
4/26/2019 16:00|27|38.1|1427.4
4/26/2019 16:05|27|38.2|1422.4
4/26/2019 16:10|27|37.9|1463.6
4/26/2019 16:15|27|37.8|1437.2
4/26/2019 16:20|27|37.8|1445.6
4/26/2019 16:25|27|37.8|1472
4/26/2019 16:30|27|38|1612
4/26/2019 16:35|27|38.2|1616
4/26/2019 16:40|27|38.3|1617.8
4/26/2019 16:45|27|38.4|1567.6
4/26/2019 16:50|27|38.5|1459.2
4/26/2019 16:55|26|38.4|1453.2
4/26/2019 17:00|27|38.1|1463.2
4/26/2019 17:05|27|38.1|1464.8
4/26/2019 17:10|27|38|1468
4/26/2019 17:15|27|38|1585.8
4/26/2019 17:20|27|38|1646.4
4/26/2019 17:25|27|38.1|1646.2
4/26/2019 17:30|27|38.3|1644.6
4/26/2019 17:35|27|38.4|1584.6
4/26/2019 17:40|27|38.5|1680.8
4/26/2019 17:45|27|38.6|1546.8
4/26/2019 17:50|27|38.6|1480.6
4/26/2019 17:55|27|38.6|1421
4/26/2019 18:00|27|38.3|1383.8
4/26/2019 18:05|27|38.2|1386
4/26/2019 18:10|27|38.1|1388.8
4/26/2019 18:15|27|38.1|1483.8
4/26/2019 18:20|27|38|1696.2
4/26/2019 18:25|27|38|1696.4
4/26/2019 18:30|27|38.2|1694.4
4/26/2019 18:35|28|38.3|1694.8
4/26/2019 18:40|28|38.4|1687
4/26/2019 18:45|28|38.5|1731.8
4/26/2019 18:50|28|38.5|1791.6
4/26/2019 18:55|28|38.5|1786
4/26/2019 19:00|28|38.5|1790.6
4/26/2019 19:05|28|38.5|1747.8
4/26/2019 19:10|28|38.5|1731.6
4/26/2019 19:15|28|38.5|1685.4
4/26/2019 19:20|29|38.4|1524.2
4/26/2019 19:25|29|38.1|1530.6
4/26/2019 19:30|30|38|1562
4/26/2019 19:35|30|38.1|1464
4/26/2019 19:40|30|38.2|1624.2
4/26/2019 19:45|30|38.2|1753.4
4/26/2019 19:50|30|38.3|1612.4
4/26/2019 19:55|30|38.3|1534.8
4/26/2019 20:00|30|38.3|1529.2
4/26/2019 20:05|30|38.3|1170.2
4/26/2019 20:10|30|38.2|736.6
4/26/2019 20:15|30|38.2|784
4/26/2019 20:20|30|38.2|926
4/26/2019 20:25|31|38.2|541.4
4/26/2019 20:30|31|38.2|327.4
4/26/2019 20:35|31|38.2|1589.6
4/26/2019 20:40|31|38.1|1650
4/26/2019 20:45|31|38.1|1650.8
4/26/2019 20:50|31|38.1|1626.2
4/26/2019 20:55|31|38.1|1637.2
4/26/2019 21:00|31|38|1613.6
4/26/2019 21:05|31|38|1609
4/26/2019 21:10|31|38|1598.8
4/26/2019 21:15|31|38|1598.8
4/26/2019 21:20|31|37.9|1601.6
4/26/2019 21:25|31|37.9|1583.4
4/26/2019 21:30|31|37.9|1630
4/26/2019 21:35|31|37.8|1564.8
4/26/2019 21:40|31|37.8|1562.4
4/26/2019 21:45|31|37.8|1557.4
4/26/2019 21:50|31|37.8|1550.4
4/26/2019 21:55|31|37.7|1550.6
4/26/2019 22:00|31|37.7|1557
4/26/2019 22:05|31|37.5|1541.4
4/26/2019 22:10|31|37.3|1522.2
4/26/2019 22:15|31|37.2|1548.8
4/26/2019 22:20|31|37.2|1633.2
4/26/2019 22:25|31|37.3|1708.2
4/26/2019 22:30|31|37.3|1894
4/26/2019 22:35|31|37.3|1949.4
4/26/2019 22:40|31|37.3|1793.4
4/26/2019 22:45|31|37.3|1745
4/26/2019 22:50|32|37.3|1742.2
4/26/2019 22:55|32|37.3|1735.6
4/26/2019 23:00|31|37.3|1846
4/26/2019 23:05|31|36.8|1996.8
4/26/2019 23:10|31|36.2|1976.2
4/26/2019 23:15|31|35.8|2007.4
4/26/2019 23:20|31|35.4|4057
4/26/2019 23:25|31|34.9|8440.4
4/26/2019 23:30|31|34.6|8522.8
4/26/2019 23:35|31|34.3|8701.6
4/26/2019 23:40|31|34.1|8776
4/26/2019 23:45|31|33.9|8876.2
4/26/2019 23:50|31|33.6|8938.4
4/26/2019 23:55|31|33.4|8918.6
4/27/2019 0:00|31|33.2|8976.8
4/27/2019 0:05|31|33|8925.4
4/27/2019 0:10|31|32.8|8850.2
4/27/2019 0:15|31|32.8|8904.6
4/27/2019 0:20|31|32.6|8716.4
4/27/2019 0:25|31|32.5|8754
4/27/2019 0:30|31|32.4|8743.6
4/27/2019 0:35|31|32.3|8562
4/27/2019 0:40|31|32.3|8560.6
4/27/2019 0:45|31|32.2|8596.2
4/27/2019 0:50|31|32.1|8760.4
4/27/2019 0:55|31|32|8778.2
4/27/2019 1:00|31|31.9|8872.4
4/27/2019 1:05|31|32.1|8821
4/27/2019 1:10|31|32.9|8828.2
4/27/2019 1:15|32|33.3|8870
4/27/2019 1:20|32|33.6|8826
4/27/2019 1:25|33|33.7|3792.4
4/27/2019 1:30|34|33.9|1878
4/27/2019 1:35|34|34|1870.4
4/27/2019 1:40|34|34.1|1869.8
4/27/2019 1:45|35|34.1|1871.8
4/27/2019 1:50|35|34.2|1875
4/27/2019 1:55|35|34.2|1882.6
4/27/2019 2:00|36|34.3|1878.2
4/27/2019 2:05|36|34.3|1873.2
4/27/2019 2:10|36|34.2|1870.8
4/27/2019 2:15|36|33.6|1877
4/27/2019 2:20|35|33|1880.6
4/27/2019 2:25|35|32.6|1880.4
4/27/2019 2:30|34|32.4|5869.8
4/27/2019 2:35|34|32.2|8590.2
4/27/2019 2:40|34|31.9|8675.6
4/27/2019 2:45|34|31.7|8762.4
4/27/2019 2:50|34|31.7|8784.4
4/27/2019 2:55|34|31.5|8764.4
4/27/2019 3:00|34|31.4|8805.6
4/27/2019 3:05|34|31.3|8841.8
4/27/2019 3:10|33|31.1|8804.8
4/27/2019 3:15|33|30.9|8837.2
4/27/2019 3:20|33|30.9|8791
4/27/2019 3:25|33|30.8|8668
4/27/2019 3:30|33|30.6|8685.2
4/27/2019 3:35|33|30.5|8755.4
4/27/2019 3:40|33|30.4|8555.8
4/27/2019 3:45|33|30.3|8557.8
4/27/2019 3:50|33|30.2|8586.6
4/27/2019 3:55|33|30.1|8608.4
4/27/2019 4:00|34|30.1|8647.8
4/27/2019 4:05|34|30.1|8703.8
4/27/2019 4:10|34|30.1|8747
4/27/2019 4:15|34|30|8709
4/27/2019 4:20|34|29.9|8745.4
4/27/2019 4:25|34|29.8|8589
4/27/2019 4:30|34|29.7|8289
4/27/2019 4:35|34|29.7|8263.6
4/27/2019 4:40|34|29.6|8219
4/27/2019 4:45|34|29.6|8259.4
4/27/2019 4:50|33|30.1|7916.4
4/27/2019 4:55|34|30.7|7954.4
4/27/2019 5:00|34|31.1|8796.2
4/27/2019 5:05|34|31.3|7359.8
4/27/2019 5:10|34|31.5|1718.2
4/27/2019 5:15|35|31.7|1709
4/27/2019 5:20|35|31.7|1706.6
4/27/2019 5:25|36|31.7|1697.2
4/27/2019 5:30|37|31.9|1698.2
4/27/2019 5:35|37|31.9|1694.4
4/27/2019 5:40|37|32|1703.4
4/27/2019 5:45|38|32|1696.2
4/27/2019 5:50|38|32.1|1840.4
4/27/2019 5:55|39|32.1|1890.4
4/27/2019 6:00|39|32.1|1878.8
4/27/2019 6:05|39|32.2|1882.2
4/27/2019 6:10|39|32.2|1873
4/27/2019 6:15|40|32.2|1874.8
4/27/2019 6:20|40|32.2|1869.8
4/27/2019 6:25|40|32.3|1879.2
4/27/2019 6:30|40|32.3|1865.2
4/27/2019 6:35|41|32.3|1854.8
4/27/2019 6:40|41|32.3|1850.6
4/27/2019 6:45|41|32.3|1844.8
4/27/2019 6:50|41|32.4|1844.2
4/27/2019 6:55|42|32.4|1854.4
4/27/2019 7:00|42|32.4|1857
4/27/2019 7:05|42|32.4|2014.4
4/27/2019 7:10|42|32.5|2110.2
4/27/2019 7:15|43|32.5|2127.6
4/27/2019 7:20|43|32.5|2128.8
4/27/2019 7:25|43|32.5|2115.6
4/27/2019 7:30|43|32.5|2120.6
