GRPCOL|HUM|TEMP|PWRA
4/27/2019 7:35|43|32.5|2101.6
4/27/2019 7:40|43|32.5|2080.8
4/27/2019 7:45|43|32.5|2083.4
4/27/2019 7:50|43|32.5|2145.4
4/27/2019 7:55|43|32.5|2153.6
4/27/2019 8:00|43|32.5|2133.8
4/27/2019 8:05|43|32.6|2128.4
4/27/2019 8:10|43|32.6|2127.6
4/27/2019 8:15|43|32.6|2133
4/27/2019 8:20|43|32.6|2119.4
4/27/2019 8:25|43|32.6|2131.8
4/27/2019 8:30|44|32.6|2175.2
4/27/2019 8:35|44|32.6|4515
4/27/2019 8:40|44|32.6|4610.8
4/27/2019 8:45|44|32.6|4439.8
4/27/2019 8:50|44|32.7|4337.6
4/27/2019 8:55|44|32.7|4376
4/27/2019 9:00|44|32.7|4314.2
4/27/2019 9:05|44|32.7|2859
4/27/2019 9:10|43|32.7|1696.6
4/27/2019 9:15|43|32.8|1688.4
4/27/2019 9:20|43|32.8|1724
4/27/2019 9:25|43|32.8|1724.6
4/27/2019 9:30|43|32.8|1715.4
4/27/2019 9:35|43|32.9|1706.6
4/27/2019 9:40|42|32.9|1732
4/27/2019 9:45|42|32.9|1709.4
4/27/2019 9:50|42|32.9|1715.4
4/27/2019 9:55|42|33|1719.2
4/27/2019 10:00|42|33|1744.2
4/27/2019 10:05|42|33.1|1724.2
4/27/2019 10:10|42|33.1|1713.2
4/27/2019 10:15|42|33.2|1712.8
4/27/2019 10:20|43|33.2|1717
4/27/2019 10:25|42|33.3|1728.2
4/27/2019 10:30|43|33.3|1707
4/27/2019 10:35|43|33.4|1727.2
4/27/2019 10:40|43|33.4|1721.2
4/27/2019 10:45|42|33.5|1684.8
4/27/2019 10:50|42|33.5|1682.8
4/27/2019 10:55|41|33.6|1683.8
4/27/2019 11:00|41|33.6|1664.4
4/27/2019 11:05|41|33.7|1662.2
4/27/2019 11:10|40|33.8|1681.6
4/27/2019 11:15|40|33.8|1737.2
4/27/2019 11:20|40|33.9|1703.6
4/27/2019 11:25|40|34|1462.6
4/27/2019 11:30|40|34.1|1433.8
4/27/2019 11:35|40|34.1|1440.6
4/27/2019 11:40|39|34.2|1469.2
4/27/2019 11:45|39|34.3|2946.4
4/27/2019 11:50|39|34.4|1463.4
4/27/2019 11:55|38|34.5|1439.4
4/27/2019 12:00|38|34.5|1609.6
4/27/2019 12:05|38|34.6|1630.2
4/27/2019 12:10|37|34.7|1649.2
4/27/2019 12:15|37|34.7|1674.2
4/27/2019 12:20|37|34.7|1675.4
4/27/2019 12:25|37|34.8|1674.8
4/27/2019 12:30|36|34.8|1621.2
4/27/2019 12:35|36|34.9|1623.6
4/27/2019 12:40|36|35.1|1726.4
4/27/2019 12:45|36|35.2|1723
4/27/2019 12:50|36|35.3|1251.8
4/27/2019 12:55|36|35.4|5013.8
4/27/2019 13:00|36|35.4|9309
4/27/2019 13:05|36|35.5|9643
4/27/2019 13:10|36|35.6|9844
4/27/2019 13:15|36|35.7|9461
4/27/2019 13:20|35|35.8|10165
4/27/2019 13:25|35|35.9|6081.6
4/27/2019 13:30|35|35.9|1737.6
4/27/2019 13:35|35|36|1722.4
4/27/2019 13:40|35|36.1|1727.2
4/27/2019 13:45|35|36.2|1714.4
4/27/2019 13:50|35|36.3|1713.6
4/27/2019 13:55|35|36.3|1718.6
4/27/2019 14:00|35|36.4|1696.4
4/27/2019 14:05|35|36.5|1696.8
4/27/2019 14:10|35|36.6|1684.4
4/27/2019 14:15|35|36.6|1689.2
4/27/2019 14:20|35|36.7|1690.8
4/27/2019 14:25|35|36.8|1680.6
4/27/2019 14:30|34|36.9|1668.4
4/27/2019 14:35|34|37|1662
4/27/2019 14:40|34|37.1|1653.6
4/27/2019 14:45|34|37.2|1647
4/27/2019 14:50|34|37.3|1634.6
4/27/2019 14:55|34|37.3|1742.8
4/27/2019 15:00|34|37.3|1647
4/27/2019 15:05|33|37.3|1694
4/27/2019 15:10|33|37.5|1825.8
4/27/2019 15:15|33|37.5|1843.4
4/27/2019 15:20|33|37.6|1836.6
4/27/2019 15:25|33|37.7|1820
4/27/2019 15:30|33|37.7|5601
4/27/2019 15:35|33|37.8|10031
4/27/2019 15:40|33|37.8|10469.8
4/27/2019 15:45|33|37.9|10471.6
4/27/2019 15:50|33|38|10510.6
4/27/2019 15:55|33|38|10554.4
4/27/2019 16:00|33|38.1|10616.2
4/27/2019 16:05|33|38.1|10541.2
4/27/2019 16:10|33|38.1|10468.2
4/27/2019 16:15|33|38.2|10622.4
4/27/2019 16:20|33|38.2|10692.8
4/27/2019 16:25|32|38.3|10770.2
4/27/2019 16:30|32|38.3|10684.4
4/27/2019 16:35|32|38.4|1878.8
4/27/2019 16:40|32|38.4|1607.2
4/27/2019 16:45|32|38.5|1583.6
4/27/2019 16:50|32|38.5|1586.8
4/27/2019 16:55|31|38.5|1586.6
4/27/2019 17:00|31|38.5|1589.8
4/27/2019 17:05|31|38.6|1584.4
4/27/2019 17:10|31|38.6|1578.8
4/27/2019 17:15|31|38.6|1573.2
4/27/2019 17:20|31|38.7|1567.6
4/27/2019 17:25|31|38.7|1611.8
4/27/2019 17:30|31|38.7|1510.6
4/27/2019 17:35|31|38.7|1403.4
4/27/2019 17:40|31|38.7|1409.8
4/27/2019 17:45|31|38.7|1402.8
4/27/2019 17:50|31|38.7|1444.8
4/27/2019 17:55|30|38.7|1498.6
4/27/2019 18:00|30|38.7|1508
4/27/2019 18:05|30|38.7|1615.2
4/27/2019 18:10|30|38.7|1706.2
4/27/2019 18:15|30|38.7|1718.4
4/27/2019 18:20|30|38.4|1734.8
4/27/2019 18:25|29|38.2|1728.4
4/27/2019 18:30|29|38|1704
4/27/2019 18:35|29|38|1739.8
4/27/2019 18:40|30|37.9|1958.8
4/27/2019 18:45|31|37.9|2146
4/27/2019 18:50|32|37.8|2137.2
4/27/2019 18:55|32|37.7|1921.8
4/27/2019 19:00|33|37.7|1954.2
4/27/2019 19:05|33|37.8|2040.4
4/27/2019 19:10|33|38|2042.6
4/27/2019 19:15|33|38.1|1780.6
4/27/2019 19:20|33|38.1|1758.6
4/27/2019 19:25|33|38.1|1533.4
4/27/2019 19:30|32|38.1|1527.8
4/27/2019 19:35|32|38.1|1530
4/27/2019 19:40|32|38.1|1534.8
4/27/2019 19:45|32|38.1|1540.4
4/27/2019 19:50|32|38.1|1538.4
4/27/2019 19:55|32|38|1541.6
4/27/2019 20:00|32|38|1534.8
4/27/2019 20:05|32|38|1541.6
4/27/2019 20:10|32|38|1539
4/27/2019 20:15|32|37.9|1535.8
4/27/2019 20:20|32|37.9|1544
4/27/2019 20:25|32|37.9|1559
4/27/2019 20:30|32|37.8|1548.6
4/27/2019 20:35|32|37.8|1544.6
4/27/2019 20:40|32|37.8|1543.8
4/27/2019 20:45|32|37.7|1546.6
4/27/2019 20:50|32|37.7|1540.4
4/27/2019 20:55|32|37.7|1540.6
4/27/2019 21:00|32|37.7|1537
4/27/2019 21:05|32|37.6|1535
4/27/2019 21:10|33|37.6|1497.2
4/27/2019 21:15|33|37.6|720.6
4/27/2019 21:20|33|37.5|713.8
4/27/2019 21:25|33|37.5|714.8
4/27/2019 21:30|33|37.5|712.4
4/27/2019 21:35|33|37.4|366
4/27/2019 21:40|33|37.4|534
4/27/2019 21:45|33|37.3|1533.4
4/27/2019 21:50|33|37.3|1545.8
4/27/2019 21:55|33|37.3|1532
4/27/2019 22:00|33|37.3|1507
4/27/2019 22:05|33|37.3|1531
4/27/2019 22:10|33|37.3|1515
4/27/2019 22:15|33|37.3|1509
4/27/2019 22:20|33|37.3|1501.2
4/27/2019 22:25|33|37.3|1522.4
4/27/2019 22:30|33|37.2|1525.6
4/27/2019 22:35|33|37.2|1453.8
4/27/2019 22:40|33|37.2|1450
4/27/2019 22:45|33|37.1|1442.4
4/27/2019 22:50|33|37.1|1512
4/27/2019 22:55|33|37.1|1521
4/27/2019 23:00|33|37|1538
4/27/2019 23:05|33|37|1534.6
4/27/2019 23:10|34|37|1524.8
4/27/2019 23:15|34|36.9|1510.6
4/27/2019 23:20|34|36.9|1513
4/27/2019 23:25|34|36.9|1520.6
4/27/2019 23:30|34|36.8|1509.8
4/27/2019 23:35|34|36.7|1501
4/27/2019 23:40|34|36.1|1533.2
4/27/2019 23:45|34|35.4|1928
4/27/2019 23:50|34|34.8|1952.8
4/27/2019 23:55|34|34.4|6088.8
4/28/2019 0:00|33|34|8591
4/28/2019 0:05|33|33.7|8725.6
4/28/2019 0:10|32|33.4|8673
4/28/2019 0:15|32|33.2|8575
4/28/2019 0:20|32|33|8524.8
4/28/2019 0:25|31|32.8|8608.2
4/28/2019 0:30|31|32.6|8747
4/28/2019 0:35|31|32.5|8612.2
4/28/2019 0:40|31|32.4|8546.6
4/28/2019 0:45|32|32.3|8635.6
4/28/2019 0:50|31|32.2|8679.4
4/28/2019 0:55|31|32.1|8768.4
4/28/2019 1:00|31|32|8747.8
4/28/2019 1:05|31|31.9|8673
4/28/2019 1:10|32|31.7|8676.2
4/28/2019 1:15|32|31.7|8738.8
4/28/2019 1:20|31|31.7|8758.2
4/28/2019 1:25|32|31.6|8788
4/28/2019 1:30|32|31.5|8767.8
4/28/2019 1:35|32|31.4|8693.8
4/28/2019 1:40|32|31.3|8743
4/28/2019 1:45|32|31.2|8761.6
4/28/2019 1:50|32|31.1|8761.8
4/28/2019 1:55|32|31|8766.2
4/28/2019 2:00|32|30.9|8704.6
4/28/2019 2:05|32|30.9|8733.8
4/28/2019 2:10|32|30.8|8733.8
4/28/2019 2:15|32|30.7|8710.2
4/28/2019 2:20|32|30.7|8716.4
4/28/2019 2:25|32|30.6|8723.6
4/28/2019 2:30|32|30.5|8728.8
4/28/2019 2:35|32|30.4|8696
4/28/2019 2:40|32|30.4|8756
4/28/2019 2:45|32|30.3|8731
4/28/2019 2:50|32|30.2|8679
4/28/2019 2:55|32|30.1|8731.8
4/28/2019 3:00|32|29.9|8710.8
4/28/2019 3:05|32|29.8|8739.4
4/28/2019 3:10|32|29.8|8731.4
4/28/2019 3:15|32|29.8|8596.6
4/28/2019 3:20|32|29.7|8488.6
4/28/2019 3:25|32|29.6|8650.6
4/28/2019 3:30|32|29.5|8706.4
4/28/2019 3:35|33|29.5|8710.2
4/28/2019 3:40|33|29.4|8617.8
4/28/2019 3:45|32|29.6|8530.2
4/28/2019 3:50|33|30.4|8658.8
4/28/2019 3:55|33|30.9|8693.6
4/28/2019 4:00|33|31.3|8747.8
4/28/2019 4:05|34|31.6|3731.8
4/28/2019 4:10|34|31.7|1640.6
4/28/2019 4:15|35|31.7|1673.8
4/28/2019 4:20|35|31.9|1670.6
4/28/2019 4:25|36|32|1679.2
4/28/2019 4:30|36|31.5|1677
4/28/2019 4:35|35|30.8|1673
4/28/2019 4:40|35|30.3|1684
4/28/2019 4:45|34|29.9|2799.4
4/28/2019 4:50|33|29.7|8382.2
4/28/2019 4:55|33|29.4|8399.2
4/28/2019 5:00|33|29.2|8365.6
4/28/2019 5:05|33|29.1|8367.8
4/28/2019 5:10|33|28.9|8415
4/28/2019 5:15|33|28.8|8477.8
4/28/2019 5:20|33|29.3|8406.8
4/28/2019 5:25|33|30|8355.4
4/28/2019 5:30|33|30.4|8312.6
4/28/2019 5:35|34|30.7|7989
4/28/2019 5:40|34|31|879.8
4/28/2019 5:45|35|31.1|883
4/28/2019 5:50|35|31.2|881.8
4/28/2019 5:55|36|31.3|854.2
4/28/2019 6:00|36|31.4|349.2
4/28/2019 6:05|37|31.5|1212
4/28/2019 6:10|37|31.5|1682.2
4/28/2019 6:15|38|31.5|1683.2
4/28/2019 6:20|39|31.6|1688.2
4/28/2019 6:25|39|31.6|1716.6
4/28/2019 6:30|40|31.7|1884.4
4/28/2019 6:35|40|31.7|1877
4/28/2019 6:40|40|31.7|1868.2
4/28/2019 6:45|41|31.7|1865
4/28/2019 6:50|41|31.7|1865.2
4/28/2019 6:55|41|31.7|1860.6
4/28/2019 7:00|42|31.7|1856
4/28/2019 7:05|42|31.7|1849.6
4/28/2019 7:10|42|31.8|1856.4
4/28/2019 7:15|43|31.8|1868.4
4/28/2019 7:20|43|31.9|1866.6
4/28/2019 7:25|43|31.9|1871
4/28/2019 7:30|43|31.9|1895.8
4/28/2019 7:35|43|31.9|1821.4
4/28/2019 7:40|44|32|1819.2
4/28/2019 7:45|44|32|1828.8
4/28/2019 7:50|45|32|1821.6
4/28/2019 7:55|45|32|1829.8
4/28/2019 8:00|46|32.1|1858.8
4/28/2019 8:05|46|32.1|1894.4
4/28/2019 8:10|48|32.2|1888.8
4/28/2019 8:15|48|32.2|2722
4/28/2019 8:20|48|32.2|2528.2
4/28/2019 8:25|48|32.2|1779.2
4/28/2019 8:30|48|32.2|1781.4
4/28/2019 8:35|48|32.3|1900.6
4/28/2019 8:40|48|32.3|1951.2
4/28/2019 8:45|48|32.3|2996.2
4/28/2019 8:50|48|32.3|2492.6
4/28/2019 8:55|48|32.3|2031.4
4/28/2019 9:00|48|32.3|1809.8
4/28/2019 9:05|48|32.3|1726.6
4/28/2019 9:10|48|32.3|2733.6
4/28/2019 9:15|48|32.4|1819.6
4/28/2019 9:20|47|32.4|1980.8
4/28/2019 9:25|47|32.4|1986.6
4/28/2019 9:30|46|32.4|2021.2
4/28/2019 9:35|46|32.4|2019.4
4/28/2019 9:40|46|32.5|2046.8
4/28/2019 9:45|46|32.5|2016
4/28/2019 9:50|46|32.5|1762.2
4/28/2019 9:55|46|32.5|1791.2
4/28/2019 10:00|45|32.6|1672.8
4/28/2019 10:05|45|32.6|1495
4/28/2019 10:10|45|32.6|1582.4
4/28/2019 10:15|45|32.6|1564.2
4/28/2019 10:20|45|32.6|1573.4
4/28/2019 10:25|45|32.6|1568.6
4/28/2019 10:30|45|32.7|1573.4
4/28/2019 10:35|44|32.7|1579.4
4/28/2019 10:40|44|32.7|1572.8
4/28/2019 10:45|44|32.7|1586.4
4/28/2019 10:50|44|32.7|1575.4
4/28/2019 10:55|44|32.8|1557.2
4/28/2019 11:00|44|32.8|1573.2
4/28/2019 11:05|44|32.8|1570.6
4/28/2019 11:10|44|32.8|1566.6
4/28/2019 11:15|44|32.9|1561.8
4/28/2019 11:20|44|32.9|1560
4/28/2019 11:25|43|32.9|1570.2
4/28/2019 11:30|43|32.9|1560.8
4/28/2019 11:35|43|33|1559.6
4/28/2019 11:40|43|33|1560.4
4/28/2019 11:45|43|33|1562
4/28/2019 11:50|43|33.1|1559.4
4/28/2019 11:55|43|33.1|1552.4
4/28/2019 12:00|43|33.1|1549.4
4/28/2019 12:05|43|33.2|1556.6
4/28/2019 12:10|43|33.2|1551.4
4/28/2019 12:15|42|33.2|1551.2
4/28/2019 12:20|42|33.3|1556.8
4/28/2019 12:25|42|33.3|1562.2
4/28/2019 12:30|42|33.4|1560
4/28/2019 12:35|42|33.4|1561.2
4/28/2019 12:40|42|33.5|1560.6
4/28/2019 12:45|42|33.5|1556.6
4/28/2019 12:50|42|33.6|1561.4
4/28/2019 12:55|41|33.6|1558.6
4/28/2019 13:00|41|33.6|1555.2
4/28/2019 13:00|41|33.6|1555.2
4/28/2019 13:05|41|33.7|1554.6
4/28/2019 13:10|41|33.7|1559.8
4/28/2019 13:15|41|33.8|1564.6
4/28/2019 13:20|41|33.8|1565
4/28/2019 13:25|41|33.9|1567.2
4/28/2019 13:30|41|33.9|1575.8
4/28/2019 13:35|40|34|1570.8
4/28/2019 13:40|40|34|1578.4
4/28/2019 13:45|40|34.1|1582.2
4/28/2019 13:50|40|34.2|1587.8
4/28/2019 13:55|40|34.3|1629.2
4/28/2019 14:00|40|34.4|864.8
4/28/2019 14:05|40|34.5|674.4
4/28/2019 14:10|39|34.5|676.6
4/28/2019 14:15|39|34.6|615.8
4/28/2019 14:20|39|34.7|174.6
4/28/2019 14:25|39|34.7|1292.6
4/28/2019 14:30|39|34.8|1586.6
4/28/2019 14:35|39|34.9|1578.2
4/28/2019 14:40|39|35|1560.8
4/28/2019 14:45|39|35.1|1558.4
4/28/2019 14:50|39|35.1|1550.2
4/28/2019 14:55|39|35.2|1548.4
4/28/2019 15:00|39|35.3|1548.4
4/28/2019 15:05|39|35.4|1548.6
4/28/2019 15:10|39|35.4|1539.8
4/28/2019 15:15|39|35.5|1532.2
4/28/2019 15:20|38|35.6|1543.4
4/28/2019 15:25|38|35.6|1536.4
4/28/2019 15:30|38|35.7|1528.8
4/28/2019 15:35|38|35.8|1531.2
4/28/2019 15:40|38|35.8|1528.4
4/28/2019 15:45|38|35.9|1528.8
4/28/2019 15:50|38|36|1534.4
4/28/2019 15:55|38|36|1525.4
4/28/2019 16:00|38|36.1|1520.4
4/28/2019 16:05|38|36.1|1527.8
4/28/2019 16:10|38|36.2|1528
4/28/2019 16:15|38|36.3|1522.4
4/28/2019 16:20|37|36.3|1539.6
4/28/2019 16:25|37|36.4|1537
4/28/2019 16:30|37|36.4|1533.8
4/28/2019 16:35|37|36.5|1528
4/28/2019 16:40|37|36.5|1521
4/28/2019 16:45|37|36.5|1515.6
4/28/2019 16:50|37|36.6|1519.6
4/28/2019 16:55|37|36.6|1525.4
4/28/2019 17:00|37|36.7|1528.2
4/28/2019 17:05|37|36.7|1531.2
4/28/2019 17:10|37|36.7|1532.4
4/28/2019 17:15|37|36.8|1531.6
4/28/2019 17:20|37|36.8|1537.4
4/28/2019 17:25|37|36.8|1538.6
4/28/2019 17:30|37|36.8|1541.4
4/28/2019 17:35|37|36.9|1538.4
4/28/2019 17:40|37|36.9|1541
4/28/2019 17:45|37|36.9|1529.2
4/28/2019 17:50|37|36.9|1535.4
4/28/2019 17:55|37|36.9|1531.2
4/28/2019 18:00|37|36.9|1534.4
4/28/2019 18:05|37|37|1536.4
4/28/2019 18:10|37|37|1545.8
4/28/2019 18:15|37|37|1546.4
4/28/2019 18:20|37|37|1552.8
4/28/2019 18:25|37|37|1535.4
4/28/2019 18:30|37|37|1560
4/28/2019 18:35|37|37|1561.2
4/28/2019 18:40|37|37|1554.6
4/28/2019 18:45|37|37|1546.6
4/28/2019 18:50|37|37|1553.6
4/28/2019 18:55|37|37|1540.2
4/28/2019 19:00|37|37|1571.4
4/28/2019 19:05|36|37|1593.6
4/28/2019 19:10|36|37|1553.2
4/28/2019 19:15|37|36.9|1594.6
4/28/2019 19:20|37|36.9|1729.4
4/28/2019 19:25|37|36.9|1745
4/28/2019 19:30|36|36.9|1749.8
4/28/2019 19:35|36|36.9|1752
4/28/2019 19:40|36|36.9|1712.6
4/28/2019 19:45|36|36.9|1701
4/28/2019 19:50|36|36.9|1752
4/28/2019 19:55|36|36.9|1745
4/28/2019 20:00|37|36.9|1716.6
4/28/2019 20:05|37|36.8|1757.4
4/28/2019 20:10|37|36.8|1746.8
4/28/2019 20:15|37|36.8|1756.8
4/28/2019 20:20|37|36.8|1754.4
4/28/2019 20:25|36|36.8|1748.8
4/28/2019 20:30|36|36.8|1748.6
4/28/2019 20:35|36|36.8|1756.8
4/28/2019 20:40|36|36.7|1911.4
4/28/2019 20:45|36|36.7|1977.2
4/28/2019 20:50|36|36.7|1967.2
4/28/2019 20:55|36|36.7|1984
4/28/2019 21:00|36|36.7|1973.6
4/28/2019 21:05|36|36.7|1978.8
4/28/2019 21:10|36|36.6|1962.8
4/28/2019 21:15|36|36.6|2020.8
4/28/2019 21:20|36|36.6|2004.6
4/28/2019 21:25|36|36.6|1980.6
4/28/2019 21:30|36|36.6|1978.6
4/28/2019 21:35|36|36.6|1986.8
4/28/2019 21:40|36|36.5|1983.6
4/28/2019 21:45|36|36.5|1920.6
4/28/2019 21:50|36|36.5|1913.4
4/28/2019 21:55|36|36.5|1913.2
4/28/2019 22:00|36|36.5|1918.8
4/28/2019 22:05|36|36.5|1911.6
4/28/2019 22:10|36|36.4|1898.8
4/28/2019 22:15|36|36.4|1882.4
4/28/2019 22:20|36|36.4|1331.2
4/28/2019 22:25|36|36.4|1331.2
4/28/2019 22:30|36|36.4|1327.6
4/28/2019 22:35|36|36.3|1329.8
4/28/2019 22:40|36|36.3|1107.4
4/28/2019 22:45|36|36.3|816.2
4/28/2019 22:50|37|36.3|1943.2
4/28/2019 22:55|37|36.3|1941.6
4/28/2019 23:00|37|36.2|1924.6
4/28/2019 23:05|37|36.2|1909
4/28/2019 23:10|37|36.2|1893.2
4/28/2019 23:15|37|36.2|1883.4
4/28/2019 23:20|37|36.2|1867.6
4/28/2019 23:25|37|36.1|1854.4
4/28/2019 23:30|37|36.1|1855
4/28/2019 23:35|37|36.1|1866.8
4/28/2019 23:40|37|36.1|1862.4
4/28/2019 23:45|37|36|1868.2
4/28/2019 23:50|37|35.9|1864.2
4/28/2019 23:55|37|35.2|1779.4
4/29/2019 0:00|36|34.7|1708.8
4/29/2019 0:05|36|34.2|1747.2
4/29/2019 0:10|36|33.8|5940.8
4/29/2019 0:15|35|33.5|8590.6
4/29/2019 0:20|35|33.2|8829.4
4/29/2019 0:25|34|33|8755.6
4/29/2019 0:30|34|32.7|8741.2
4/29/2019 0:35|34|32.5|8759
4/29/2019 0:40|34|32.3|8755.6
4/29/2019 0:45|33|32.1|8606
4/29/2019 0:50|34|32.1|8661
4/29/2019 0:55|34|31.9|8651
4/29/2019 1:00|34|31.7|8598
4/29/2019 1:05|33|31.7|8771.8
4/29/2019 1:10|34|31.6|8802.8
4/29/2019 1:15|34|31.6|8626.8
4/29/2019 1:20|34|31.4|8690.2
4/29/2019 1:25|34|31.3|8751.2
4/29/2019 1:30|34|31.3|8746.4
4/29/2019 1:35|34|31.2|8746
4/29/2019 1:40|34|31.1|8678
4/29/2019 1:45|34|31|8734.6
4/29/2019 1:50|34|30.9|8757.6
4/29/2019 1:55|34|30.8|8779.8
4/29/2019 2:00|34|30.6|8774.4
